Fecha,Patrón,Precio,Volumen alto,Soporte,Resistencia,Tendencia previa,Recomendación
2025-09-12 22:00,Piercing Line,116027.46,No,No,No,bajista,⚠️ No clara
2025-09-12 23:00,Hammer,116029.42,No,No,No,lateral,⚠️ No clara
2025-09-12 23:00,Inside Bar,116029.42,No,No,No,lateral,⚠️ No clara
2025-09-13 00:00,Three White Soldiers,116209.32,No,No,No,alcista,⚠️ No clara
2025-09-13 01:00,Dark Cloud Cover,115764.30,No,No,No,alcista,⚠️ No clara
2025-09-13 02:00,Inside Bar,115886.17,No,No,No,lateral,⚠️ No clara
2025-09-13 04:00,Dark Cloud Cover,115698.40,No,No,No,alcista,⚠️ No clara
2025-09-13 05:00,Hammer,115704.04,No,No,No,lateral,⚠️ No clara
2025-09-13 06:00,Inside Bar,115749.99,No,No,No,lateral,⚠️ No clara
2025-09-13 07:00,Shooting Star,115778.71,No,No,No,alcista,⚠️ No clara
2025-09-13 07:00,Three White Soldiers,115778.71,No,No,No,alcista,⚠️ No clara
2025-09-13 08:00,Three White Soldiers,115978.01,No,No,No,alcista,⚠️ No clara
2025-09-13 09:00,Three White Soldiers,116035.33,No,No,No,alcista,⚠️ No clara
2025-09-13 09:00,Inside Bar,116035.33,No,No,No,alcista,⚠️ No clara
2025-09-13 10:00,Dark Cloud Cover,115937.99,No,No,No,alcista,⚠️ No clara
2025-09-13 12:00,Hammer,116002.91,No,No,No,lateral,⚠️ No clara
2025-09-13 12:00,Morning Star,116002.91,No,No,No,lateral,⚠️ No clara
2025-09-13 12:00,Outside Bar,116002.91,No,No,No,lateral,⚠️ No clara
2025-09-13 13:00,Dark Cloud Cover,115761.05,No,Sí,No,alcista,⚠️ No clara
2025-09-13 13:00,Evening Star,115761.05,No,Sí,No,alcista,⚠️ No clara
2025-09-13 14:00,Hammer,115797.68,No,Sí,No,lateral,⚠️ No clara
2025-09-13 15:00,Hammer,115768.68,No,Sí,No,lateral,⚠️ No clara
2025-09-13 15:00,Dark Cloud Cover,115768.68,No,Sí,No,lateral,⚠️ No clara
2025-09-13 15:00,Inside Bar,115768.68,No,Sí,No,lateral,⚠️ No clara
2025-09-13 16:00,Evening Star,115334.00,No,Sí,No,lateral,⚠️ No clara
2025-09-13 17:00,Piercing Line,115571.78,No,Sí,No,bajista,⚠️ No clara
2025-09-13 17:00,Inside Bar,115571.78,No,Sí,No,bajista,⚠️ No clara
2025-09-13 18:00,Hammer,115633.92,No,No,No,lateral,⚠️ No clara
2025-09-13 19:00,Three White Soldiers,115797.12,No,No,No,alcista,⚠️ No clara
2025-09-13 20:00,Three White Soldiers,115905.88,No,No,No,alcista,⚠️ No clara
2025-09-13 21:00,Hammer,115895.39,No,No,No,alcista,⚠️ No clara
2025-09-13 21:00,Inside Bar,115895.39,No,No,No,alcista,⚠️ No clara
2025-09-13 22:00,Hammer,115871.58,No,No,No,lateral,⚠️ No clara
2025-09-13 23:00,Piercing Line,115918.29,No,No,Sí,bajista,⚠️ No clara
2025-09-14 00:00,Hammer,115935.60,No,No,Sí,lateral,⚠️ No clara
2025-09-14 00:00,Outside Bar,115935.60,No,No,Sí,lateral,⚠️ No clara
2025-09-14 01:00,Hammer,115962.93,No,No,Sí,alcista,⚠️ No clara
2025-09-14 01:00,Three White Soldiers,115962.93,No,No,Sí,alcista,⚠️ No clara
2025-09-14 02:00,Dark Cloud Cover,115852.95,No,No,Sí,alcista,⚠️ No clara
2025-09-14 02:00,Evening Star,115852.95,No,No,Sí,alcista,⚠️ No clara
2025-09-14 04:00,Hammer,115750.99,No,Sí,No,bajista,⚠️ No clara
2025-09-14 06:00,Dark Cloud Cover,115734.23,No,No,No,alcista,⚠️ No clara
2025-09-14 06:00,Outside Bar,115734.23,No,No,No,alcista,⚠️ No clara
2025-09-14 07:00,Piercing Line,115805.39,No,No,No,lateral,⚠️ No clara
2025-09-14 07:00,Inside Bar,115805.39,No,No,No,lateral,⚠️ No clara
2025-09-14 09:00,Three White Soldiers,116052.09,No,No,Sí,alcista,⚠️ No clara
2025-09-14 10:00,Hammer,116027.26,No,No,Sí,alcista,⚠️ No clara
2025-09-14 10:00,Inside Bar,116027.26,No,No,Sí,alcista,⚠️ No clara
2025-09-14 11:00,Evening Star,115794.91,No,No,Sí,lateral,⚠️ No clara
2025-09-14 12:00,Hammer,115776.31,No,No,No,bajista,⚠️ No clara
2025-09-14 12:00,Three Black Crows,115776.31,No,No,No,bajista,⚠️ No clara
2025-09-14 13:00,Three Black Crows,115348.10,No,Sí,No,bajista,⚠️ No clara
2025-09-14 14:00,Hammer,115401.75,No,Sí,No,bajista,⚠️ No clara
2025-09-14 15:00,Dark Cloud Cover,115224.01,No,No,No,lateral,⚠️ No clara
2025-09-14 15:00,Inside Bar,115224.01,No,No,No,lateral,⚠️ No clara
2025-09-14 16:00,Piercing Line,115480.00,No,Sí,No,lateral,⚠️ No clara
2025-09-14 16:00,Outside Bar,115480.00,No,Sí,No,lateral,⚠️ No clara
2025-09-14 18:00,Dark Cloud Cover,115388.21,No,No,No,alcista,⚠️ No clara
2025-09-14 19:00,Piercing Line,115634.99,No,No,No,lateral,⚠️ No clara
2025-09-14 19:00,Outside Bar,115634.99,No,No,No,lateral,⚠️ No clara
2025-09-14 21:00,Three White Soldiers,116058.88,No,No,Sí,alcista,⚠️ No clara
2025-09-14 21:00,Outside Bar,116058.88,No,No,Sí,alcista,⚠️ No clara
2025-09-14 22:00,Hammer,116009.61,No,No,Sí,alcista,⚠️ No clara
2025-09-14 22:00,Inside Bar,116009.61,No,No,Sí,alcista,⚠️ No clara
2025-09-14 23:00,Evening Star,115268.01,No,Sí,Sí,lateral,⚠️ No clara
2025-09-15 00:00,Three Black Crows,115071.32,No,Sí,No,bajista,⚠️ No clara
2025-09-15 01:00,Piercing Line,115231.69,No,Sí,No,bajista,⚠️ No clara
2025-09-15 01:00,Outside Bar,115231.69,No,Sí,No,bajista,⚠️ No clara
2025-09-15 03:00,Three White Soldiers,115445.45,No,No,No,alcista,⚠️ No clara
2025-09-15 04:00,Three White Soldiers,116058.01,No,No,Sí,alcista,⚠️ No clara
2025-09-15 05:00,Three White Soldiers,116520.00,No,No,Sí,alcista,⚠️ No clara
2025-09-15 06:00,Dark Cloud Cover,116129.99,No,No,Sí,alcista,⚠️ No clara
2025-09-15 08:00,Three Black Crows,114737.27,Sí,Sí,No,bajista,⚠️ No clara
2025-09-15 09:00,Shooting Star,114868.59,Sí,Sí,No,bajista,⚠️ No clara
2025-09-15 10:00,Dark Cloud Cover,114769.04,No,No,No,lateral,⚠️ No clara
2025-09-15 10:00,Inside Bar,114769.04,No,No,No,lateral,⚠️ No clara
2025-09-15 11:00,Bullish Engulfing,115070.00,No,No,No,lateral,⚠️ No clara
2025-09-15 12:00,Bearish Engulfing,114721.04,No,Sí,No,lateral,⚠️ No clara
2025-09-15 13:00,Hammer,114664.08,Sí,Sí,No,lateral,⚠️ No clara
2025-09-15 13:00,Outside Bar,114664.08,Sí,Sí,No,lateral,⚠️ No clara
2025-09-15 14:00,Hammer,114679.56,No,Sí,No,bajista,⚠️ No clara
2025-09-15 14:00,Inside Bar,114679.56,No,Sí,No,bajista,⚠️ No clara
2025-09-15 15:00,Morning Star,114842.90,No,Sí,No,lateral,⚠️ No clara
2025-09-15 16:00,Dark Cloud Cover,114662.57,No,No,No,alcista,⚠️ No clara
2025-09-15 17:00,Piercing Line,115120.03,No,No,No,lateral,⚠️ No clara
2025-09-15 19:00,Hammer,115307.78,No,No,Sí,alcista,⚠️ No clara
2025-09-15 20:00,Piercing Line,115379.99,No,No,Sí,lateral,⚠️ No clara
2025-09-15 20:00,Inside Bar,115379.99,No,No,Sí,lateral,⚠️ No clara
2025-09-15 22:00,Dark Cloud Cover,115288.01,No,No,Sí,alcista,⚠️ No clara
2025-09-15 22:00,Outside Bar,115288.01,No,No,Sí,alcista,⚠️ No clara
2025-09-15 23:00,Shooting Star,115349.71,No,No,No,lateral,⚠️ No clara
2025-09-15 23:00,Inside Bar,115349.71,No,No,No,lateral,⚠️ No clara
2025-09-16 00:00,Dark Cloud Cover,115088.66,No,No,No,lateral,⚠️ No clara
2025-09-16 01:00,Shooting Star,115024.24,No,No,Sí,lateral,⚠️ No clara
2025-09-16 02:00,Shooting Star,115034.47,No,No,No,bajista,⚠️ No clara
2025-09-16 02:00,Inside Bar,115034.47,No,No,No,bajista,⚠️ No clara
2025-09-16 03:00,Morning Star,115307.25,No,No,No,lateral,⚠️ No clara
2025-09-16 04:00,Three White Soldiers,115503.01,No,Sí,Sí,alcista,⚠️ No clara
2025-09-16 04:00,Outside Bar,115503.01,No,Sí,Sí,alcista,⚠️ No clara
2025-09-16 05:00,Three White Soldiers,115936.65,No,No,Sí,alcista,⚠️ No clara
2025-09-16 07:00,Inside Bar,115840.00,No,No,No,lateral,⚠️ No clara
2025-09-16 08:00,Dark Cloud Cover,115658.76,No,No,Sí,lateral,⚠️ No clara
2025-09-16 08:00,Outside Bar,115658.76,No,No,Sí,lateral,⚠️ No clara
2025-09-16 10:00,Three Black Crows,115372.46,No,No,No,bajista,⚠️ No clara
2025-09-16 11:00,Three Black Crows,115287.83,No,No,No,bajista,⚠️ No clara
2025-09-16 12:00,Piercing Line,115439.36,No,No,No,bajista,⚠️ No clara
2025-09-16 13:00,Dark Cloud Cover,115200.00,Sí,Sí,No,lateral,⚠️ No clara
2025-09-16 13:00,Outside Bar,115200.00,Sí,Sí,No,lateral,⚠️ No clara
2025-09-16 14:00,Hammer,115296.86,No,Sí,No,lateral,⚠️ No clara
2025-09-16 14:00,Inside Bar,115296.86,No,Sí,No,lateral,⚠️ No clara
2025-09-16 15:00,Morning Star,115905.88,No,No,Sí,lateral,⚠️ No clara
2025-09-16 16:00,Three White Soldiers,116068.06,No,No,Sí,alcista,⚠️ No clara
2025-09-16 17:00,Three White Soldiers,116461.54,Sí,No,Sí,alcista,⚠️ No clara
2025-09-16 18:00,Hammer,116418.86,No,No,Sí,alcista,⚠️ No clara
2025-09-16 18:00,Inside Bar,116418.86,No,No,Sí,alcista,⚠️ No clara
2025-09-16 19:00,Piercing Line,116800.12,No,No,Sí,lateral,⚠️ No clara
2025-09-16 21:00,Hammer,116800.51,No,No,Sí,alcista,⚠️ No clara
2025-09-16 21:00,Dark Cloud Cover,116800.51,No,No,Sí,alcista,⚠️ No clara
2025-09-16 21:00,Outside Bar,116800.51,No,No,Sí,alcista,⚠️ No clara
2025-09-16 22:00,Piercing Line,116855.58,No,No,Sí,lateral,⚠️ No clara
2025-09-16 23:00,Hammer,116788.96,No,No,Sí,lateral,⚠️ No clara
2025-09-16 23:00,Dark Cloud Cover,116788.96,No,No,Sí,lateral,⚠️ No clara
2025-09-17 02:00,Hammer,116686.43,No,No,Sí,lateral,⚠️ No clara
2025-09-17 02:00,Morning Star,116686.43,No,No,Sí,lateral,⚠️ No clara
2025-09-17 03:00,Dark Cloud Cover,116372.04,No,No,No,alcista,⚠️ No clara
2025-09-17 03:00,Evening Star,116372.04,No,No,No,alcista,⚠️ No clara
2025-09-17 04:00,Hammer,116313.49,No,Sí,No,lateral,⚠️ No clara
2025-09-17 05:00,Piercing Line,117108.30,Sí,Sí,Sí,bajista,✅ Compra
2025-09-17 05:00,Morning Star,117108.30,Sí,Sí,Sí,bajista,✅ Compra
2025-09-17 07:00,Dark Cloud Cover,117162.48,No,No,Sí,alcista,⚠️ No clara
2025-09-17 07:00,Inside Bar,117162.48,No,No,Sí,alcista,⚠️ No clara
2025-09-17 08:00,Evening Star,116860.00,No,No,Sí,lateral,⚠️ No clara
2025-09-17 09:00,Three Black Crows,116550.01,No,No,No,bajista,⚠️ No clara
2025-09-17 10:00,Three Black Crows,116359.14,No,No,No,bajista,⚠️ No clara
2025-09-17 11:00,Three Black Crows,116258.13,No,No,No,bajista,⚠️ No clara
2025-09-17 12:00,Hammer,116204.94,No,Sí,No,bajista,⚠️ No clara
2025-09-17 12:00,Three Black Crows,116204.94,No,Sí,No,bajista,⚠️ No clara
2025-09-17 12:00,Outside Bar,116204.94,No,Sí,No,bajista,⚠️ No clara
2025-09-17 13:00,Hammer,116107.19,No,Sí,No,bajista,⚠️ No clara
2025-09-17 13:00,Three Black Crows,116107.19,No,Sí,No,bajista,⚠️ No clara
2025-09-17 14:00,Three Black Crows,115606.61,Sí,Sí,No,bajista,⚠️ No clara
2025-09-17 15:00,Piercing Line,115875.32,No,No,No,bajista,⚠️ No clara
2025-09-17 15:00,Inside Bar,115875.32,No,No,No,bajista,⚠️ No clara
2025-09-17 16:00,Dark Cloud Cover,115640.77,No,Sí,No,lateral,⚠️ No clara
2025-09-17 17:00,Shooting Star,115504.48,No,Sí,No,lateral,⚠️ No clara
2025-09-17 18:00,Shooting Star,115226.93,Sí,Sí,No,bajista,⚠️ No clara
2025-09-17 18:00,Three Black Crows,115226.93,Sí,Sí,No,bajista,⚠️ No clara
2025-09-17 18:00,Outside Bar,115226.93,Sí,Sí,No,bajista,⚠️ No clara
2025-09-17 19:00,Piercing Line,115652.02,Sí,No,No,bajista,⚠️ No clara
2025-09-17 19:00,Inside Bar,115652.02,Sí,No,No,bajista,⚠️ No clara
2025-09-17 20:00,Hammer,115621.47,No,No,No,lateral,⚠️ No clara
2025-09-17 21:00,Piercing Line,116038.39,No,No,No,lateral,⚠️ No clara
2025-09-17 23:00,Shooting Star,116447.59,Sí,No,Sí,alcista,🔻 Venta
2025-09-18 00:00,Hammer,116350.65,No,No,No,lateral,⚠️ No clara
2025-09-18 01:00,Piercing Line,116634.84,No,No,No,bajista,⚠️ No clara
2025-09-18 01:00,Morning Star,116634.84,No,No,No,bajista,⚠️ No clara
2025-09-18 03:00,Three White Soldiers,117581.66,Sí,No,Sí,alcista,⚠️ No clara
2025-09-18 04:00,Hammer,117605.16,No,No,No,alcista,⚠️ No clara
2025-09-18 04:00,Three White Soldiers,117605.16,No,No,No,alcista,⚠️ No clara
2025-09-18 04:00,Inside Bar,117605.16,No,No,No,alcista,⚠️ No clara
2025-09-18 05:00,Dark Cloud Cover,117273.36,No,No,No,alcista,⚠️ No clara
2025-09-18 07:00,Hammer,117086.01,No,No,No,bajista,⚠️ No clara
2025-09-18 07:00,Three Black Crows,117086.01,No,No,No,bajista,⚠️ No clara
2025-09-18 07:00,Inside Bar,117086.01,No,No,No,bajista,⚠️ No clara
2025-09-18 08:00,Piercing Line,117229.59,No,No,No,bajista,⚠️ No clara
2025-09-18 08:00,Morning Star,117229.59,No,No,No,bajista,⚠️ No clara
2025-09-18 08:00,Outside Bar,117229.59,No,No,No,bajista,⚠️ No clara
2025-09-18 09:00,Inside Bar,117298.81,No,No,No,lateral,⚠️ No clara
2025-09-18 10:00,Bearish Engulfing,117190.47,No,No,No,alcista,⚠️ No clara
2025-09-18 12:00,Shooting Star,117124.69,No,No,No,bajista,⚠️ No clara
2025-09-18 13:00,Morning Star,117432.04,No,Sí,Sí,lateral,⚠️ No clara
2025-09-18 14:00,Three White Soldiers,117640.54,No,No,Sí,alcista,⚠️ No clara
2025-09-18 15:00,Hammer,117583.56,Sí,No,No,alcista,⚠️ No clara
2025-09-18 16:00,Hammer,117565.60,No,No,Sí,lateral,⚠️ No clara
2025-09-18 17:00,Hammer,117579.93,No,No,No,bajista,⚠️ No clara
2025-09-18 17:00,Piercing Line,117579.93,No,No,No,bajista,⚠️ No clara
2025-09-18 18:00,Morning Star,117822.97,No,No,Sí,lateral,⚠️ No clara
2025-09-18 19:00,Bearish Engulfing,117450.21,No,No,Sí,alcista,⚠️ No clara
2025-09-18 20:00,Inside Bar,117521.14,No,No,No,lateral,⚠️ No clara
2025-09-18 21:00,Dark Cloud Cover,117299.21,No,No,No,lateral,⚠️ No clara
2025-09-18 23:00,Hammer,117073.53,No,Sí,No,bajista,⚠️ No clara
2025-09-19 00:00,Morning Star,117424.20,No,No,No,lateral,⚠️ No clara
2025-09-19 01:00,Dark Cloud Cover,117241.32,No,No,No,alcista,⚠️ No clara
2025-09-19 03:00,Three Black Crows,116977.58,No,No,No,bajista,⚠️ No clara
2025-09-19 03:00,Outside Bar,116977.58,No,No,No,bajista,⚠️ No clara
2025-09-19 04:00,Hammer,116990.65,No,No,No,bajista,⚠️ No clara
2025-09-19 05:00,Dark Cloud Cover,116894.83,No,No,No,lateral,⚠️ No clara
2025-09-19 05:00,Inside Bar,116894.83,No,No,No,lateral,⚠️ No clara
2025-09-19 07:00,Piercing Line,116909.97,No,Sí,No,bajista,⚠️ No clara
2025-09-19 08:00,Hammer,116915.88,No,No,No,lateral,⚠️ No clara
2025-09-19 09:00,Dark Cloud Cover,116488.00,No,Sí,No,alcista,⚠️ No clara
2025-09-19 09:00,Evening Star,116488.00,No,Sí,No,alcista,⚠️ No clara
2025-09-19 11:00,Dark Cloud Cover,116394.72,No,Sí,No,lateral,⚠️ No clara
2025-09-19 11:00,Outside Bar,116394.72,No,Sí,No,lateral,⚠️ No clara
2025-09-19 13:00,Piercing Line,116284.64,No,Sí,No,bajista,⚠️ No clara
2025-09-19 14:00,Dark Cloud Cover,115899.99,Sí,Sí,No,lateral,⚠️ No clara
2025-09-19 14:00,Outside Bar,115899.99,Sí,Sí,No,lateral,⚠️ No clara
2025-09-19 15:00,Hammer,115884.03,Sí,Sí,No,lateral,⚠️ No clara
2025-09-19 16:00,Piercing Line,116088.68,No,No,No,bajista,⚠️ No clara
2025-09-19 17:00,Dark Cloud Cover,115542.73,No,Sí,No,lateral,⚠️ No clara
2025-09-19 19:00,Three Black Crows,115125.12,No,Sí,No,bajista,⚠️ No clara
2025-09-19 20:00,Piercing Line,115342.57,No,Sí,No,bajista,⚠️ No clara
2025-09-19 22:00,Three White Soldiers,115613.21,No,No,No,alcista,⚠️ No clara
2025-09-19 23:00,Hammer,115632.38,No,No,No,alcista,⚠️ No clara
2025-09-19 23:00,Three White Soldiers,115632.38,No,No,No,alcista,⚠️ No clara
2025-09-20 00:00,Three White Soldiers,115723.73,No,No,No,alcista,⚠️ No clara
2025-09-20 01:00,Dark Cloud Cover,115623.51,No,No,No,alcista,⚠️ No clara
2025-09-20 01:00,Inside Bar,115623.51,No,No,No,alcista,⚠️ No clara
2025-09-20 02:00,Hammer,115606.39,No,No,No,lateral,⚠️ No clara
2025-09-20 03:00,Three Black Crows,115445.00,No,No,No,bajista,⚠️ No clara
2025-09-20 04:00,Piercing Line,115568.41,No,No,No,bajista,⚠️ No clara
2025-09-20 04:00,Inside Bar,115568.41,No,No,No,bajista,⚠️ No clara
2025-09-20 06:00,Hammer,115700.46,No,No,Sí,alcista,⚠️ No clara
2025-09-20 07:00,Piercing Line,115968.56,No,No,Sí,lateral,⚠️ No clara
2025-09-20 08:00,Dark Cloud Cover,115701.43,No,No,Sí,lateral,⚠️ No clara
2025-09-20 08:00,Inside Bar,115701.43,No,No,Sí,lateral,⚠️ No clara
2025-09-20 09:00,Shooting Star,115672.80,No,No,No,lateral,⚠️ No clara
2025-09-20 10:00,Piercing Line,115747.54,No,No,No,bajista,⚠️ No clara
2025-09-20 12:00,Hammer,115874.49,No,No,No,alcista,⚠️ No clara
2025-09-20 13:00,Piercing Line,115915.80,No,No,No,lateral,⚠️ No clara
2025-09-20 15:00,Shooting Star,115986.69,No,No,Sí,alcista,⚠️ No clara
2025-09-20 15:00,Three White Soldiers,115986.69,No,No,Sí,alcista,⚠️ No clara
2025-09-20 16:00,Hammer,116027.94,No,No,No,alcista,⚠️ No clara
2025-09-20 16:00,Three White Soldiers,116027.94,No,No,No,alcista,⚠️ No clara
2025-09-20 17:00,Bearish Engulfing,115821.72,No,No,Sí,alcista,⚠️ No clara
2025-09-20 17:00,Evening Star,115821.72,No,No,Sí,alcista,⚠️ No clara
2025-09-20 17:00,Outside Bar,115821.72,No,No,Sí,alcista,⚠️ No clara
2025-09-20 19:00,Shooting Star,115702.00,No,No,No,bajista,⚠️ No clara
2025-09-20 19:00,Three Black Crows,115702.00,No,No,No,bajista,⚠️ No clara
2025-09-20 20:00,Shooting Star,115721.10,No,Sí,No,bajista,⚠️ No clara
2025-09-20 20:00,Piercing Line,115721.10,No,Sí,No,bajista,⚠️ No clara
2025-09-20 21:00,Shooting Star,115786.31,No,Sí,No,lateral,⚠️ No clara
2025-09-20 21:00,Morning Star,115786.31,No,Sí,No,lateral,⚠️ No clara
2025-09-20 22:00,Hammer,115776.06,No,No,No,alcista,⚠️ No clara
2025-09-20 22:00,Inside Bar,115776.06,No,No,No,alcista,⚠️ No clara
2025-09-20 23:00,Evening Star,115685.63,No,Sí,No,lateral,⚠️ No clara
2025-09-21 00:00,Hammer,115660.01,No,Sí,No,bajista,⚠️ No clara
2025-09-21 00:00,Three Black Crows,115660.01,No,Sí,No,bajista,⚠️ No clara
2025-09-21 01:00,Three Black Crows,115500.00,No,Sí,No,bajista,⚠️ No clara
2025-09-21 02:00,Piercing Line,115690.76,No,Sí,No,bajista,⚠️ No clara
2025-09-21 02:00,Outside Bar,115690.76,No,Sí,No,bajista,⚠️ No clara
2025-09-21 03:00,Hammer,115669.41,No,No,No,lateral,⚠️ No clara
2025-09-21 04:00,Evening Star,115494.23,No,No,No,lateral,⚠️ No clara
2025-09-21 05:00,Piercing Line,115663.48,No,No,No,bajista,⚠️ No clara
2025-09-21 06:00,Shooting Star,115687.20,No,No,No,lateral,⚠️ No clara
2025-09-21 07:00,Three White Soldiers,115815.97,No,No,Sí,alcista,⚠️ No clara
2025-09-21 07:00,Outside Bar,115815.97,No,No,Sí,alcista,⚠️ No clara
2025-09-21 08:00,Bearish Engulfing,115629.60,No,No,Sí,alcista,⚠️ No clara
2025-09-21 08:00,Outside Bar,115629.60,No,No,Sí,alcista,⚠️ No clara
2025-09-21 09:00,Hammer,115683.54,No,Sí,No,lateral,⚠️ No clara
2025-09-21 10:00,Dark Cloud Cover,115522.31,No,No,No,lateral,⚠️ No clara
2025-09-21 11:00,Piercing Line,115603.45,No,No,No,lateral,⚠️ No clara
2025-09-21 11:00,Inside Bar,115603.45,No,No,No,lateral,⚠️ No clara
2025-09-21 13:00,Shooting Star,115661.65,No,No,No,alcista,⚠️ No clara
2025-09-21 13:00,Inside Bar,115661.65,No,No,No,alcista,⚠️ No clara
2025-09-21 14:00,Evening Star,115500.01,No,No,No,lateral,⚠️ No clara
2025-09-21 15:00,Shooting Star,115531.61,No,No,No,bajista,⚠️ No clara
2025-09-21 16:00,Bearish Engulfing,115316.00,No,Sí,No,lateral,⚠️ No clara
2025-09-21 17:00,Piercing Line,115628.18,No,Sí,No,lateral,⚠️ No clara
2025-09-21 19:00,Hammer,115480.05,No,No,No,lateral,⚠️ No clara
2025-09-21 20:00,Three Black Crows,115307.51,No,No,No,bajista,⚠️ No clara
2025-09-21 21:00,Piercing Line,115405.48,No,No,No,bajista,⚠️ No clara
2025-09-21 22:00,Outside Bar,115538.90,No,Sí,No,lateral,⚠️ No clara
2025-09-21 23:00,Bearish Engulfing,115232.29,No,Sí,No,alcista,⚠️ No clara
2025-09-21 23:00,Inside Bar,115232.29,No,Sí,No,alcista,⚠️ No clara
2025-09-22 01:00,Shooting Star,114273.45,No,Sí,No,bajista,⚠️ No clara
2025-09-22 01:00,Three Black Crows,114273.45,No,Sí,No,bajista,⚠️ No clara
2025-09-22 02:00,Shooting Star,114187.81,Sí,Sí,No,bajista,⚠️ No clara
2025-09-22 02:00,Three Black Crows,114187.81,Sí,Sí,No,bajista,⚠️ No clara
2025-09-22 03:00,Bullish Engulfing,114649.89,No,Sí,No,bajista,⚠️ No clara
2025-09-22 03:00,Morning Star,114649.89,No,Sí,No,bajista,⚠️ No clara
2025-09-22 04:00,Inside Bar,114433.53,No,No,No,lateral,⚠️ No clara
2025-09-22 06:00,Three Black Crows,112800.77,Sí,Sí,No,bajista,⚠️ No clara
2025-09-22 07:00,Three Black Crows,112519.99,Sí,No,No,bajista,⚠️ No clara
2025-09-22 07:00,Inside Bar,112519.99,Sí,No,No,bajista,⚠️ No clara
2025-09-22 09:00,Dark Cloud Cover,112336.62,Sí,No,No,lateral,⚠️ No clara
2025-09-22 10:00,Piercing Line,112792.16,No,No,No,lateral,⚠️ No clara
2025-09-22 12:00,Dark Cloud Cover,112738.65,No,No,No,alcista,⚠️ No clara
2025-09-22 13:00,Bullish Engulfing,113130.63,Sí,No,No,lateral,⚠️ No clara
2025-09-22 13:00,Outside Bar,113130.63,Sí,No,No,lateral,⚠️ No clara
2025-09-22 14:00,Dark Cloud Cover,112933.16,Sí,No,No,lateral,⚠️ No clara
2025-09-22 15:00,Hammer,112815.50,No,No,No,lateral,⚠️ No clara
2025-09-22 16:00,Three Black Crows,112600.68,No,No,No,bajista,⚠️ No clara
2025-09-22 16:00,Inside Bar,112600.68,No,No,No,bajista,⚠️ No clara
2025-09-22 17:00,Three Black Crows,112398.66,No,No,No,bajista,⚠️ No clara
2025-09-22 18:00,Shooting Star,112429.13,No,No,No,bajista,⚠️ No clara
2025-09-22 19:00,Dark Cloud Cover,112122.90,Sí,Sí,No,lateral,⚠️ No clara
2025-09-22 20:00,Piercing Line,112781.88,No,Sí,No,lateral,⚠️ No clara
2025-09-22 21:00,Inside Bar,112969.99,No,No,No,lateral,⚠️ No clara
2025-09-22 22:00,Dark Cloud Cover,112643.25,No,No,No,alcista,⚠️ No clara
2025-09-22 23:00,Hammer,112650.99,No,No,No,lateral,⚠️ No clara
2025-09-23 00:00,Dark Cloud Cover,112395.32,No,No,No,lateral,⚠️ No clara
2025-09-23 00:00,Outside Bar,112395.32,No,No,No,lateral,⚠️ No clara
2025-09-23 02:00,Three Black Crows,111811.88,No,Sí,No,bajista,⚠️ No clara
2025-09-23 03:00,Piercing Line,112339.99,Sí,Sí,No,bajista,✅ Compra
2025-09-23 04:00,Hammer,112442.30,No,No,No,lateral,⚠️ No clara
2025-09-23 05:00,Three White Soldiers,112665.44,No,No,Sí,alcista,⚠️ No clara
2025-09-23 06:00,Three White Soldiers,112974.96,No,No,Sí,alcista,⚠️ No clara
2025-09-23 07:00,Three White Soldiers,113090.13,No,No,Sí,alcista,⚠️ No clara
2025-09-23 08:00,Hammer,113133.84,No,No,Sí,alcista,⚠️ No clara
2025-09-23 08:00,Three White Soldiers,113133.84,No,No,Sí,alcista,⚠️ No clara
2025-09-23 09:00,Dark Cloud Cover,112934.47,No,No,Sí,alcista,⚠️ No clara
2025-09-23 09:00,Evening Star,112934.47,No,No,Sí,alcista,⚠️ No clara
2025-09-23 09:00,Outside Bar,112934.47,No,No,Sí,alcista,⚠️ No clara
2025-09-23 10:00,Hammer,112969.32,No,No,No,lateral,⚠️ No clara
2025-09-23 11:00,Hammer,112975.99,No,No,No,lateral,⚠️ No clara
2025-09-23 11:00,Outside Bar,112975.99,No,No,No,lateral,⚠️ No clara
2025-09-23 12:00,Hammer,112941.02,No,No,No,alcista,⚠️ No clara
2025-09-23 12:00,Dark Cloud Cover,112941.02,No,No,No,alcista,⚠️ No clara
2025-09-23 12:00,Evening Star,112941.02,No,No,No,alcista,⚠️ No clara
2025-09-23 12:00,Inside Bar,112941.02,No,No,No,alcista,⚠️ No clara
2025-09-23 13:00,Hammer,112952.31,No,No,No,lateral,⚠️ No clara
2025-09-23 14:00,Bearish Engulfing,112652.91,No,No,Sí,lateral,⚠️ No clara
2025-09-23 14:00,Outside Bar,112652.91,No,No,Sí,lateral,⚠️ No clara
2025-09-23 15:00,Piercing Line,112882.19,No,Sí,No,lateral,⚠️ No clara
2025-09-23 16:00,Hammer,112823.63,No,Sí,No,lateral,⚠️ No clara
2025-09-23 17:00,Evening Star,111957.76,No,Sí,No,lateral,⚠️ No clara
2025-09-23 18:00,Three Black Crows,111780.10,No,Sí,No,bajista,⚠️ No clara
2025-09-23 19:00,Three Black Crows,111655.29,No,Sí,No,bajista,⚠️ No clara
